peak_name,gene_name
Merged-chrX-42403503-6,Sh2d1a
Merged-chrX-42408265-8,Sh2d1a
Merged-chrX-42409104-16,Sh2d1a
Merged-chrX-42424274-21,Sh2d1a
Merged-chrX-42425050-1,Sh2d1a
Merged-chrX-42425431-1,Sh2d1a
Merged-chrX-42426668-1,Sh2d1a
Merged-chrX-42428927-1,Sh2d1a
Merged-chrX-42437739-2,Sh2d1a
Merged-chrX-42450528-2,Sh2d1a
Merged-chrX-42451879-1,Sh2d1a
Merged-chrX-42453186-2,Sh2d1a
Merged-chrX-42454041-7,Sh2d1a
Merged-chrX-42454762-21,Sh2d1a
Merged-chrX-42455408-1,Sh2d1a
Merged-chrX-42464938-1,Sh2d1a
Merged-chrX-42467424-1,Sh2d1a
Merged-chrX-42470018-1,Sh2d1a
Merged-chrX-42478140-5,Sh2d1a
Merged-chrX-42480408-3,Sh2d1a
Merged-chrX-42482111-4,Sh2d1a
Merged-chrX-42487497-3,Sh2d1a
Merged-chrX-42488077-1,Sh2d1a
Merged-chrX-42494337-1,Sh2d1a
Merged-chrX-42499616-3,Sh2d1a
Merged-chrX-42500762-2,Sh2d1a
Merged-chrX-42502706-78,Sh2d1a
Merged-chrX-42505199-5,Sh2d1a
Merged-chrX-42506843-1,Sh2d1a
Merged-chrX-42507850-1,Sh2d1a
Merged-chrX-42509022-1,Sh2d1a
Merged-chrX-42511267-20,Sh2d1a
Merged-chrX-42511650-1,Sh2d1a
Merged-chrX-42512790-14,Sh2d1a
Merged-chrX-42513916-10,Sh2d1a
Merged-chrX-42515571-1,Sh2d1a
Merged-chrX-42519039-5,Sh2d1a
Merged-chrX-42520911-4,Sh2d1a
Merged-chrX-42524946-1,Sh2d1a
Merged-chrX-42527778-1,Sh2d1a
Merged-chrX-42531362-1,Sh2d1a
Merged-chrX-42533694-1,Sh2d1a
Merged-chrX-42540058-1,Sh2d1a
Merged-chrX-42540447-2,Sh2d1a
Merged-chrX-42540884-32,Sh2d1a
Merged-chrX-42541359-1,Sh2d1a
Merged-chrX-42545231-4,Sh2d1a
Merged-chrX-42548711-12,Sh2d1a
Merged-chrX-42556380-2,Sh2d1a
Merged-chrX-42557462-26,Sh2d1a
Merged-chrX-42580607-1,Sh2d1a
Merged-chrX-42614634-2,Sh2d1a
Merged-chrX-42620413-1,Sh2d1a
Merged-chrX-57107136-2,Gm14718
Merged-chrX-57116860-1,"Gm14718,Cd40lg"
Merged-chrX-57137888-5,"Gm14718,Cd40lg"
Merged-chrX-57144197-3,"Gm14718,Cd40lg"
Merged-chrX-57147266-1,"Gm14718,Cd40lg"
Merged-chrX-57166772-4,"Gm14718,Cd40lg"
Merged-chrX-57167316-1,"Gm14718,Cd40lg"
Merged-chrX-57167921-1,"Gm14718,Cd40lg"
Merged-chrX-57177413-14,"Gm14718,Cd40lg"
Merged-chrX-57181131-7,"Gm14718,Cd40lg"
Merged-chrX-57182623-1,"Gm14718,Cd40lg"
Merged-chrX-57183533-1,"Gm14718,Cd40lg"
Merged-chrX-57185024-28,"Gm14718,Cd40lg"
Merged-chrX-57186459-4,"Gm14718,Cd40lg"
Merged-chrX-57188655-1,"Gm14718,Cd40lg"
Merged-chrX-57189056-2,"Gm14718,Cd40lg"
Merged-chrX-57189542-28,"Gm14718,Cd40lg"
Merged-chrX-57194937-1,"Gm14718,Cd40lg"
Merged-chrX-57196453-57,"Gm14718,Cd40lg"
Merged-chrX-57196760-1,"Gm14718,Cd40lg"
Merged-chrX-57200602-9,"Gm14718,Cd40lg"
Merged-chrX-57210761-17,"Gm14718,Cd40lg"
Merged-chrX-57211994-2,"Gm14718,Cd40lg"
Merged-chrX-57213311-1,"Gm14718,Cd40lg"
Merged-chrX-57214085-1,"Gm14718,Cd40lg"
Merged-chrX-57216458-31,"Gm14718,Cd40lg"
Merged-chrX-57222141-33,"Gm14718,Cd40lg"
Merged-chrX-57228321-28,"Gm14718,Cd40lg"
Merged-chrX-57230112-3,"Gm14718,Cd40lg"
Merged-chrX-57232156-1,"Gm14718,Cd40lg"
Merged-chrX-57236213-1,"Gm14718,Cd40lg"
Merged-chrX-57237906-1,"Gm14718,Cd40lg"
Merged-chrX-57238880-1,"Gm14718,Cd40lg"
Merged-chrX-57253728-55,"Gm14718,Cd40lg"
Merged-chrX-57260898-31,"Gm14718,Cd40lg"
Merged-chrX-57274818-1,"Gm14718,Cd40lg"
Merged-chrX-57277774-5,"Gm14718,Cd40lg"
Merged-chrX-57297359-1,"Gm14718,Cd40lg"
Merged-chrX-57303690-1,"Gm14718,Cd40lg"
Merged-chrX-57304965-60,Cd40lg
Merged-chrX-57306950-3,Cd40lg
Merged-chrX-57309026-1,Cd40lg
Merged-chrX-57310172-17,Cd40lg
Merged-chrX-57310610-17,Cd40lg
Merged-chrX-57311712-9,Cd40lg
Merged-chrX-75018328-2,Mpp1
Merged-chrX-75021468-1,Mpp1
Merged-chrX-75029242-1,Mpp1
Merged-chrX-75029783-1,Mpp1
Merged-chrX-75032176-34,Mpp1
Merged-chrX-75034276-2,Mpp1
Merged-chrX-75035422-23,Mpp1
Merged-chrX-75036854-1,Mpp1
Merged-chrX-75047710-1,Mpp1
Merged-chrX-75049239-1,Mpp1
Merged-chrX-75056319-34,Mpp1
Merged-chrX-75056625-1,Mpp1
Merged-chrX-75059160-3,Mpp1
Merged-chrX-75061823-36,Mpp1
Merged-chrX-75062384-3,Mpp1
Merged-chrX-75072584-1,Mpp1
Merged-chrX-75082528-1,Mpp1
Merged-chrX-75084861-70,Mpp1
Merged-chrX-75085830-12,Mpp1
Merged-chrX-75095947-62,Mpp1
Merged-chrX-75108653-2,Mpp1
Merged-chrX-75113127-1,Mpp1
Merged-chrX-75113590-1,Mpp1
Merged-chrX-75127232-2,Mpp1
Merged-chrX-75128738-4,Mpp1
Merged-chrX-75129687-1,Mpp1
Merged-chrX-75131004-60,Mpp1
Merged-chrX-75139729-1,Mpp1
Merged-chrX-75140098-1,Mpp1
Merged-chrX-75143296-9,Mpp1
Merged-chrX-75155752-25,Mpp1
Merged-chrX-75162465-1,Mpp1
Merged-chrX-75166236-1,Mpp1
Merged-chrX-75174050-1,Mpp1
Merged-chrX-75191525-1,Mpp1
Merged-chrX-75213022-1,Mpp1
Merged-chrX-107156416-1,Gpr174
